date_heure,code_insee_region,region,consommation_brute_gaz_totale,consommation_brute_electricite_rte,consommation_brute_totale,flag_ignore
2023-03-23T05:30:00+00:00,44,Grand Est,,4020,,non
2023-03-23T05:30:00+00:00,84,Auvergne-Rhône-Alpes,,6123,,non
2023-03-23T06:00:00+00:00,11,Île-de-France,10262.0,7614,17876.0,non
2023-03-23T06:00:00+00:00,24,Centre-Val de Loire,2099.0,2189,4288.0,non
2023-03-23T06:00:00+00:00,27,Bourgogne-Franche-Comté,2581.0,2365,4946.0,non
2023-03-23T06:00:00+00:00,44,Grand Est,7842.0,4993,12835.0,non
2023-03-23T06:00:00+00:00,76,Occitanie,2670.0,3651,6321.0,non
2023-03-23T06:00:00+00:00,84,Auvergne-Rhône-Alpes,5615.0,6785,12400.0,non
2023-03-23T06:30:00+00:00,52,Pays de la Loire,,3360,,non
2023-03-23T07:00:00+00:00,24,Centre-Val de Loire,1911.0,2213,4124.0,non
2023-03-23T07:00:00+00:00,27,Bourgogne-Franche-Comté,2402.0,2403,4805.0,non
2023-03-23T08:00:00+00:00,52,Pays de la Loire,2817.0,3424,6241.0,non
2023-03-23T08:00:00+00:00,53,Bretagne,2807.0,2951,5758.0,non
2023-03-23T08:30:00+00:00,27,Bourgogne-Franche-Comté,,2436,,non
2023-03-23T08:30:00+00:00,32,Hauts-de-France,,5286,,non
2023-03-23T08:30:00+00:00,44,Grand Est,,5458,,non
2023-03-23T09:00:00+00:00,11,Île-de-France,8316.0,8308,16624.0,non
2023-03-23T09:00:00+00:00,24,Centre-Val de Loire,1676.0,2522,4198.0,non
2023-03-23T09:00:00+00:00,28,Normandie,4318.0,3079,7397.0,non
2023-03-23T09:30:00+00:00,32,Hauts-de-France,,5350,,non
2023-03-23T09:30:00+00:00,75,Nouvelle-Aquitaine,,4980,,non
2023-03-23T10:00:00+00:00,11,Île-de-France,7612.0,8202,15814.0,non
2023-03-23T10:00:00+00:00,24,Centre-Val de Loire,1535.0,2159,3694.0,non
2023-03-23T10:00:00+00:00,27,Bourgogne-Franche-Comté,2062.0,2478,4540.0,non
2023-03-23T10:00:00+00:00,32,Hauts-de-France,5764.0,5724,11488.0,non
2023-03-23T10:00:00+00:00,76,Occitanie,1976.0,4008,5984.0,non
2023-03-23T10:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3112.0,4272,7384.0,non
2023-03-23T10:30:00+00:00,27,Bourgogne-Franche-Comté,,2459,,non
2023-03-23T10:30:00+00:00,44,Grand Est,,6220,,non
2023-03-23T10:30:00+00:00,75,Nouvelle-Aquitaine,,4473,,non
2023-03-23T11:00:00+00:00,53,Bretagne,2476.0,2824,5300.0,non
2023-03-23T11:30:00+00:00,28,Normandie,,3065,,non
2023-03-23T11:30:00+00:00,53,Bretagne,,2764,,non
2023-03-23T11:30:00+00:00,84,Auvergne-Rhône-Alpes,,7253,,non
2023-03-23T11:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4151,,non
2023-03-23T12:00:00+00:00,44,Grand Est,6103.0,5023,11126.0,non
2023-03-23T12:00:00+00:00,84,Auvergne-Rhône-Alpes,3998.0,7127,11125.0,non
2023-03-23T12:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2929.0,4069,6998.0,non
2023-03-23T12:30:00+00:00,28,Normandie,,3034,,non
2023-03-23T12:30:00+00:00,32,Hauts-de-France,,5293,,non
2023-03-23T12:30:00+00:00,44,Grand Est,,4842,,non
2023-03-23T12:30:00+00:00,76,Occitanie,,3937,,non
2023-03-23T12:30:00+00:00,84,Auvergne-Rhône-Alpes,,6880,,non
2023-03-23T13:00:00+00:00,53,Bretagne,2403.0,2808,5211.0,non
2023-03-23T13:00:00+00:00,76,Occitanie,1606.0,3854,5460.0,non
2023-03-23T13:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2810.0,4125,6935.0,non
2023-03-23T13:30:00+00:00,11,Île-de-France,,7647,,non
2023-03-23T13:30:00+00:00,44,Grand Est,,4864,,non
2023-03-23T13:30:00+00:00,84,Auvergne-Rhône-Alpes,,6654,,non
2023-03-23T14:00:00+00:00,75,Nouvelle-Aquitaine,2191.0,4575,6766.0,non
2023-03-23T14:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2780.0,4136,6916.0,non
2023-03-23T14:30:00+00:00,52,Pays de la Loire,,3193,,non
2023-03-23T14:30:00+00:00,84,Auvergne-Rhône-Alpes,,6657,,non
2023-03-23T15:00:00+00:00,27,Bourgogne-Franche-Comté,1813.0,2209,4022.0,non
2023-03-23T17:00:00+00:00,44,Grand Est,7399.0,5017,12416.0,non
2023-03-23T17:00:00+00:00,53,Bretagne,3485.0,2827,6312.0,non
2023-03-23T17:00:00+00:00,76,Occitanie,1999.0,3993,5992.0,non
2023-03-23T17:30:00+00:00,28,Normandie,,3042,,non
2023-03-23T18:30:00+00:00,11,Île-de-France,,8319,,non
2023-03-23T18:30:00+00:00,24,Centre-Val de Loire,,1947,,non
2023-03-23T18:30:00+00:00,28,Normandie,,3257,,non
2023-03-23T18:30:00+00:00,53,Bretagne,,2914,,non
2023-03-23T18:30:00+00:00,84,Auvergne-Rhône-Alpes,,7754,,non
2023-03-23T18:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4485,,non
2023-03-23T19:00:00+00:00,11,Île-de-France,7727.0,8050,15777.0,non
2023-03-23T19:00:00+00:00,76,Occitanie,2007.0,4093,6100.0,non
2023-03-23T19:30:00+00:00,28,Normandie,,2964,,non
2023-03-23T19:30:00+00:00,52,Pays de la Loire,,3066,,non
2023-03-23T19:30:00+00:00,53,Bretagne,,2625,,non
2023-03-23T19:30:00+00:00,75,Nouvelle-Aquitaine,,4737,,non
2023-03-23T20:00:00+00:00,32,Hauts-de-France,5502.0,5337,10839.0,non
2023-03-23T20:00:00+00:00,75,Nouvelle-Aquitaine,2358.0,4237,6595.0,non
2023-03-23T21:00:00+00:00,28,Normandie,4018.0,3117,7135.0,non
2023-03-23T21:00:00+00:00,76,Occitanie,1693.0,3914,5607.0,non
2023-03-23T21:00:00+00:00,84,Auvergne-Rhône-Alpes,3575.0,6149,9724.0,non
2023-03-23T21:30:00+00:00,11,Île-de-France,,7392,,non
2023-03-23T21:30:00+00:00,44,Grand Est,,4588,,non
2023-03-23T21:30:00+00:00,75,Nouvelle-Aquitaine,,4547,,non
2023-03-23T21:30:00+00:00,84,Auvergne-Rhône-Alpes,,6798,,non
2023-03-23T22:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2760.0,4335,7095.0,non
2023-03-23T22:30:00+00:00,11,Île-de-France,,7029,,non
2023-03-23T22:30:00+00:00,24,Centre-Val de Loire,,1948,,non
2023-03-23T22:30:00+00:00,28,Normandie,,2979,,non
2023-03-23T22:30:00+00:00,52,Pays de la Loire,,3198,,non
2023-03-23T22:30:00+00:00,53,Bretagne,,2869,,non
2023-03-23T22:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4131,,non
2023-03-23T23:00:00+00:00,11,Île-de-France,5551.0,6675,12226.0,non
2023-03-23T23:00:00+00:00,32,Hauts-de-France,4780.0,5423,10203.0,non
2023-03-23T23:00:00+00:00,44,Grand Est,5009.0,4692,9701.0,non
2023-03-23T23:00:00+00:00,76,Occitanie,1392.0,3489,4881.0,non
2023-03-23T23:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2666.0,3951,6617.0,non
2023-03-23T23:30:00+00:00,11,Île-de-France,,6273,,non
2023-03-23T23:30:00+00:00,24,Centre-Val de Loire,,1920,,non
2023-03-23T23:30:00+00:00,52,Pays de la Loire,,2902,,non
2023-03-23T23:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3862,,non
2023-03-24T00:00:00+00:00,32,Hauts-de-France,4680.0,5288,9968.0,non
2023-03-24T00:00:00+00:00,44,Grand Est,5056.0,4376,9432.0,non
2023-03-24T00:00:00+00:00,53,Bretagne,2037.0,2572,4609.0,non
2023-03-24T00:30:00+00:00,44,Grand Est,,4194,,non
2023-03-24T00:30:00+00:00,52,Pays de la Loire,,2857,,non
2023-03-24T00:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4111,,non
2023-03-24T01:00:00+00:00,27,Bourgogne-Franche-Comté,1557.0,2013,3570.0,non
2023-03-24T01:00:00+00:00,84,Auvergne-Rhône-Alpes,3307.0,5857,9164.0,non
2023-03-24T01:30:00+00:00,11,Île-de-France,,5500,,non
2023-03-24T01:30:00+00:00,27,Bourgogne-Franche-Comté,,2010,,non
2023-03-24T02:00:00+00:00,11,Île-de-France,5347.0,5374,10721.0,non
2023-03-24T02:00:00+00:00,24,Centre-Val de Loire,1089.0,1842,2931.0,non
2023-03-24T02:00:00+00:00,84,Auvergne-Rhône-Alpes,3413.0,5700,9113.0,non
2023-03-24T02:30:00+00:00,11,Île-de-France,,5408,,non
2023-03-24T02:30:00+00:00,32,Hauts-de-France,,4540,,non
2023-03-24T02:30:00+00:00,44,Grand Est,,4323,,non
2023-03-24T03:00:00+00:00,28,Normandie,4184.0,2585,6769.0,non
2023-03-24T03:00:00+00:00,44,Grand Est,5588.0,4307,9895.0,non
2023-03-24T03:00:00+00:00,52,Pays de la Loire,2197.0,2529,4726.0,non
2023-03-24T03:00:00+00:00,75,Nouvelle-Aquitaine,2248.0,3655,5903.0,non
2023-03-24T03:00:00+00:00,84,Auvergne-Rhône-Alpes,3758.0,5672,9430.0,non
2023-03-24T03:30:00+00:00,28,Normandie,,2578,,non
2023-03-24T03:30:00+00:00,75,Nouvelle-Aquitaine,,3781,,non
2023-03-24T03:30:00+00:00,76,Occitanie,,3110,,non
2023-03-24T04:00:00+00:00,52,Pays de la Loire,2589.0,2722,5311.0,non
2023-03-24T04:00:00+00:00,84,Auvergne-Rhône-Alpes,4468.0,5874,10342.0,non
2023-03-24T04:30:00+00:00,32,Hauts-de-France,,5253,,non
2023-03-24T04:30:00+00:00,53,Bretagne,,2627,,non
2023-03-24T04:30:00+00:00,84,Auvergne-Rhône-Alpes,,6614,,non
2023-03-24T05:00:00+00:00,44,Grand Est,7771.0,4612,12383.0,non
2023-03-24T05:30:00+00:00,28,Normandie,,3508,,non
2023-03-24T05:30:00+00:00,76,Occitanie,,3532,,non
2023-03-24T05:30:00+00:00,84,Auvergne-Rhône-Alpes,,6402,,non
2023-03-24T06:00:00+00:00,28,Normandie,5493.0,3145,8638.0,non
2023-03-24T06:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3655.0,4041,7696.0,non
2023-03-24T06:30:00+00:00,24,Centre-Val de Loire,,2060,,non
2023-03-24T06:30:00+00:00,76,Occitanie,,3492,,non
2023-03-24T06:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4008,,non
2023-03-24T07:30:00+00:00,84,Auvergne-Rhône-Alpes,,7264,,non
2023-03-24T08:30:00+00:00,28,Normandie,,3076,,non
2023-03-24T08:30:00+00:00,75,Nouvelle-Aquitaine,,5108,,non
2023-03-24T08:30:00+00:00,84,Auvergne-Rhône-Alpes,,7706,,non
2023-03-24T08:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4195,,non
2023-03-24T09:00:00+00:00,11,Île-de-France,7956.0,8056,16012.0,non
2023-03-24T09:00:00+00:00,24,Centre-Val de Loire,1466.0,1942,3408.0,non
2023-03-24T09:00:00+00:00,32,Hauts-de-France,5957.0,5751,11708.0,non
2023-03-24T09:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4240,,non
2023-03-24T11:00:00+00:00,32,Hauts-de-France,5697.0,5744,11441.0,non
2023-03-24T11:00:00+00:00,52,Pays de la Loire,2358.0,3192,5550.0,non
2023-03-24T11:00:00+00:00,53,Bretagne,2515.0,2793,5308.0,non
2023-03-24T11:00:00+00:00,76,Occitanie,1829.0,4204,6033.0,non
2023-03-24T11:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2951.0,4222,7173.0,non
2023-03-24T11:30:00+00:00,44,Grand Est,,5352,,non
2023-03-24T11:30:00+00:00,53,Bretagne,,2730,,non
2023-03-24T11:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4251,,non
2023-03-24T12:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2873.0,4295,7168.0,non
2023-03-24T12:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4516,,non
2023-03-24T13:00:00+00:00,27,Bourgogne-Franche-Comté,2008.0,2493,4501.0,non
2023-03-24T13:00:00+00:00,32,Hauts-de-France,5156.0,5578,10734.0,non
2023-03-24T13:00:00+00:00,84,Auvergne-Rhône-Alpes,4390.0,7226,11616.0,non
2023-03-24T13:30:00+00:00,11,Île-de-France,,7565,,non
2023-03-24T13:30:00+00:00,24,Centre-Val de Loire,,1984,,non
2023-03-24T13:30:00+00:00,32,Hauts-de-France,,5487,,non
2023-03-24T13:30:00+00:00,44,Grand Est,,5259,,non
2023-03-24T15:00:00+00:00,44,Grand Est,5943.0,4670,10613.0,non
2023-03-24T15:00:00+00:00,76,Occitanie,1781.0,3904,5685.0,non
2023-03-24T15:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2761.0,3922,6683.0,non
2023-03-24T15:30:00+00:00,52,Pays de la Loire,,2859,,non
2023-03-24T15:30:00+00:00,75,Nouvelle-Aquitaine,,4190,,non
2023-03-24T16:00:00+00:00,27,Bourgogne-Franche-Comté,1974.0,2228,4202.0,non
2023-03-24T16:00:00+00:00,28,Normandie,4288.0,2857,7145.0,non
2023-03-24T16:00:00+00:00,76,Occitanie,1829.0,3524,5353.0,non
2023-03-24T16:00:00+00:00,84,Auvergne-Rhône-Alpes,4587.0,6599,11186.0,non
2023-03-24T16:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2909.0,4088,6997.0,non
2023-03-24T16:30:00+00:00,11,Île-de-France,,7839,,non
2023-03-24T16:30:00+00:00,52,Pays de la Loire,,3017,,non
2023-03-24T17:00:00+00:00,28,Normandie,4681.0,2984,7665.0,non
2023-03-24T17:00:00+00:00,44,Grand Est,6991.0,4997,11988.0,non
2023-03-24T17:00:00+00:00,75,Nouvelle-Aquitaine,2955.0,4472,7427.0,non
2023-03-24T17:30:00+00:00,24,Centre-Val de Loire,,2177,,non
2023-03-24T17:30:00+00:00,28,Normandie,,3223,,non
2023-03-24T17:30:00+00:00,76,Occitanie,,4620,,non
2023-03-24T17:30:00+00:00,84,Auvergne-Rhône-Alpes,,6926,,non
2023-03-24T17:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4482,,non
2023-03-24T18:00:00+00:00,32,Hauts-de-France,6169.0,5810,11979.0,non
2023-03-24T18:00:00+00:00,75,Nouvelle-Aquitaine,3251.0,4901,8152.0,non
2023-03-24T18:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4543,,non
2023-03-24T19:00:00+00:00,24,Centre-Val de Loire,1412.0,1977,3389.0,non
2023-03-21T08:00:00+00:00,24,Centre-Val de Loire,2039.0,2381,4420.0,non
2023-03-21T08:00:00+00:00,28,Normandie,5170.0,3279,8449.0,non
2023-03-21T08:00:00+00:00,75,Nouvelle-Aquitaine,4037.0,5664,9701.0,non
2023-03-21T08:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3630.0,4360,7990.0,non
2023-03-21T08:30:00+00:00,52,Pays de la Loire,,3505,,non
2023-03-21T08:30:00+00:00,53,Bretagne,,2781,,non
2023-03-21T08:30:00+00:00,75,Nouvelle-Aquitaine,,5423,,non
2023-03-21T09:00:00+00:00,11,Île-de-France,9135.0,8742,17877.0,non
2023-03-21T09:00:00+00:00,32,Hauts-de-France,7988.0,6019,14007.0,non
2023-03-21T09:00:00+00:00,76,Occitanie,2546.0,4315,6861.0,non
2023-03-21T09:30:00+00:00,28,Normandie,,2874,,non
2023-03-21T09:30:00+00:00,52,Pays de la Loire,,3397,,non
2023-03-21T09:30:00+00:00,75,Nouvelle-Aquitaine,,5404,,non
2023-03-21T10:00:00+00:00,27,Bourgogne-Franche-Comté,2676.0,2549,5225.0,non
2023-03-21T10:00:00+00:00,76,Occitanie,2333.0,4164,6497.0,non
2023-03-21T10:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3271.0,4344,7615.0,non
2023-03-21T11:00:00+00:00,11,Île-de-France,7689.0,8655,16344.0,non
2023-03-21T11:00:00+00:00,27,Bourgogne-Franche-Comté,2507.0,2461,4968.0,non
2023-03-21T11:30:00+00:00,32,Hauts-de-France,,5542,,non
2023-03-21T11:30:00+00:00,52,Pays de la Loire,,3084,,non
2023-03-21T11:30:00+00:00,53,Bretagne,,2605,,non
2023-03-21T11:30:00+00:00,76,Occitanie,,3969,,non
2023-03-21T12:00:00+00:00,28,Normandie,4498.0,2940,7438.0,non
2023-03-21T12:00:00+00:00,53,Bretagne,2288.0,2572,4860.0,non
2023-03-21T12:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3182.0,4179,7361.0,non
2023-03-21T12:30:00+00:00,53,Bretagne,,2562,,non
2023-03-21T12:30:00+00:00,76,Occitanie,,3988,,non
2023-03-21T13:00:00+00:00,75,Nouvelle-Aquitaine,2695.0,4887,7582.0,non
2023-03-21T13:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3116.0,4248,7364.0,non
2023-03-21T13:30:00+00:00,84,Auvergne-Rhône-Alpes,,7056,,non
2023-03-21T13:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4316,,non
2023-03-21T14:00:00+00:00,27,Bourgogne-Franche-Comté,2051.0,2406,4457.0,non
2023-03-21T14:00:00+00:00,53,Bretagne,2153.0,2483,4636.0,non
2023-03-21T14:00:00+00:00,84,Auvergne-Rhône-Alpes,4694.0,7288,11982.0,non
2023-03-21T14:30:00+00:00,11,Île-de-France,,7806,,non
2023-03-21T14:30:00+00:00,28,Normandie,,3096,,non
2023-03-21T14:30:00+00:00,53,Bretagne,,2478,,non
2023-03-21T15:00:00+00:00,27,Bourgogne-Franche-Comté,2140.0,2347,4487.0,non
2023-03-21T15:00:00+00:00,75,Nouvelle-Aquitaine,2551.0,4387,6938.0,non
2023-03-21T15:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3303.0,3924,7227.0,non
2023-03-21T15:30:00+00:00,27,Bourgogne-Franche-Comté,,2359,,non
2023-03-21T15:30:00+00:00,44,Grand Est,,5732,,non
2023-03-21T15:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4070,,non
2023-03-21T16:00:00+00:00,53,Bretagne,2655.0,2373,5028.0,non
2023-03-21T16:00:00+00:00,76,Occitanie,1912.0,3915,5827.0,non
2023-03-21T16:30:00+00:00,32,Hauts-de-France,,5375,,non
2023-03-21T16:30:00+00:00,44,Grand Est,,4403,,non
2023-03-21T16:30:00+00:00,52,Pays de la Loire,,2944,,non
2023-03-21T16:30:00+00:00,75,Nouvelle-Aquitaine,,4715,,non
2023-03-21T16:30:00+00:00,76,Occitanie,,4238,,non
2023-03-21T17:00:00+00:00,24,Centre-Val de Loire,1508.0,2096,3604.0,non
2023-03-21T17:00:00+00:00,52,Pays de la Loire,2265.0,2954,5219.0,non
2023-03-21T17:30:00+00:00,76,Occitanie,,5042,,non
2023-03-21T18:00:00+00:00,24,Centre-Val de Loire,1619.0,2279,3898.0,non
2023-03-21T18:00:00+00:00,44,Grand Est,10277.0,5173,15450.0,non
2023-03-21T18:00:00+00:00,76,Occitanie,2331.0,4599,6930.0,non
2023-03-21T18:00:00+00:00,93,Provence-Alpes-Côte d'Azur,4671.0,4909,9580.0,non
2023-03-21T18:30:00+00:00,27,Bourgogne-Franche-Comté,,2520,,non
2023-03-21T18:30:00+00:00,28,Normandie,,3389,,non
2023-03-21T19:00:00+00:00,11,Île-de-France,8528.0,8517,17045.0,non
2023-03-21T19:00:00+00:00,52,Pays de la Loire,2447.0,3016,5463.0,non
2023-03-21T19:00:00+00:00,53,Bretagne,3170.0,2649,5819.0,non
2023-03-21T19:00:00+00:00,75,Nouvelle-Aquitaine,3184.0,5085,8269.0,non
2023-03-21T19:00:00+00:00,76,Occitanie,2337.0,4514,6851.0,non
2023-03-20T07:30:00+00:00,84,Auvergne-Rhône-Alpes,,7854,,non
2023-03-20T08:00:00+00:00,11,Île-de-France,11865.0,9509,21374.0,non
2023-03-20T08:00:00+00:00,44,Grand Est,11555.0,5591,17146.0,non
2023-03-20T08:30:00+00:00,28,Normandie,,3532,,non
2023-03-20T08:30:00+00:00,52,Pays de la Loire,,3473,,non
2023-03-20T09:00:00+00:00,44,Grand Est,10783.0,5353,16136.0,non
2023-03-20T09:00:00+00:00,53,Bretagne,3599.0,2944,6543.0,non
2023-03-20T09:30:00+00:00,11,Île-de-France,,9069,,non
2023-03-20T09:30:00+00:00,44,Grand Est,,5391,,non
2023-03-20T09:30:00+00:00,52,Pays de la Loire,,3418,,non
2023-03-20T10:00:00+00:00,24,Centre-Val de Loire,1808.0,2293,4101.0,non
2023-03-20T10:00:00+00:00,28,Normandie,5376.0,3420,8796.0,non
2023-03-20T10:00:00+00:00,32,Hauts-de-France,9101.0,5782,14883.0,non
2023-03-20T10:00:00+00:00,53,Bretagne,3585.0,2914,6499.0,non
2023-03-20T10:00:00+00:00,84,Auvergne-Rhône-Alpes,6451.0,7987,14438.0,non
2023-03-20T10:30:00+00:00,28,Normandie,,3285,,non
2023-03-20T10:30:00+00:00,75,Nouvelle-Aquitaine,,5128,,non
2023-03-20T11:30:00+00:00,28,Normandie,,3292,,non
2023-03-20T11:30:00+00:00,32,Hauts-de-France,,6095,,non
2023-03-20T12:00:00+00:00,24,Centre-Val de Loire,1485.0,2089,3574.0,non
2023-03-20T12:00:00+00:00,27,Bourgogne-Franche-Comté,2180.0,2442,4622.0,non
2023-03-20T12:00:00+00:00,32,Hauts-de-France,7727.0,5919,13646.0,non
2023-03-20T12:00:00+00:00,84,Auvergne-Rhône-Alpes,5433.0,7418,12851.0,non
2023-03-20T12:30:00+00:00,11,Île-de-France,,8523,,non
2023-03-20T12:30:00+00:00,24,Centre-Val de Loire,,2081,,non
2023-03-20T12:30:00+00:00,27,Bourgogne-Franche-Comté,,2519,,non
2023-03-20T12:30:00+00:00,32,Hauts-de-France,,6121,,non
2023-03-20T12:30:00+00:00,44,Grand Est,,4796,,non
2023-03-20T12:30:00+00:00,84,Auvergne-Rhône-Alpes,,7172,,non
2023-03-20T12:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4192,,non
2023-03-20T13:00:00+00:00,24,Centre-Val de Loire,1376.0,2116,3492.0,non
2023-03-20T13:00:00+00:00,27,Bourgogne-Franche-Comté,2107.0,2474,4581.0,non
2023-03-20T13:30:00+00:00,24,Centre-Val de Loire,,2093,,non
2023-03-20T13:30:00+00:00,52,Pays de la Loire,,3057,,non
2023-03-20T13:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4233,,non
2023-03-20T14:00:00+00:00,24,Centre-Val de Loire,1318.0,2022,3340.0,non
2023-03-20T14:30:00+00:00,32,Hauts-de-France,,5424,,non
2023-03-20T14:30:00+00:00,52,Pays de la Loire,,2970,,non
2023-03-20T15:30:00+00:00,11,Île-de-France,,8100,,non
2023-03-20T15:30:00+00:00,76,Occitanie,,3488,,non
2023-03-20T16:00:00+00:00,27,Bourgogne-Franche-Comté,2078.0,2231,4309.0,non
2023-03-20T16:00:00+00:00,52,Pays de la Loire,2195.0,2910,5105.0,non
2023-03-20T16:30:00+00:00,11,Île-de-France,,8186,,non
2023-03-20T16:30:00+00:00,53,Bretagne,,2687,,non
2023-03-20T16:30:00+00:00,84,Auvergne-Rhône-Alpes,,6427,,non
2023-03-20T17:00:00+00:00,44,Grand Est,10490.0,4925,15415.0,non
2023-03-20T18:00:00+00:00,11,Île-de-France,10817.0,9246,20063.0,non
2023-03-20T18:00:00+00:00,84,Auvergne-Rhône-Alpes,6412.0,7571,13983.0,non
2023-03-20T18:30:00+00:00,53,Bretagne,,2893,,non
2023-03-20T18:30:00+00:00,75,Nouvelle-Aquitaine,,5032,,non
2023-03-20T19:00:00+00:00,84,Auvergne-Rhône-Alpes,6352.0,7458,13810.0,non
2023-03-20T19:30:00+00:00,27,Bourgogne-Franche-Comté,,2514,,non
2023-03-20T19:30:00+00:00,28,Normandie,,2821,,non
2023-03-20T20:30:00+00:00,27,Bourgogne-Franche-Comté,,2380,,non
2023-03-20T20:30:00+00:00,28,Normandie,,3088,,non
2023-03-20T20:30:00+00:00,52,Pays de la Loire,,2774,,non
2023-03-20T20:30:00+00:00,53,Bretagne,,2648,,non
2023-03-20T21:00:00+00:00,27,Bourgogne-Franche-Comté,2167.0,2344,4511.0,non
2023-03-20T21:00:00+00:00,76,Occitanie,1988.0,3983,5971.0,non
2023-03-20T21:30:00+00:00,24,Centre-Val de Loire,,2032,,non
2023-03-20T21:30:00+00:00,27,Bourgogne-Franche-Comté,,2305,,non
2023-03-20T21:30:00+00:00,32,Hauts-de-France,,5565,,non
2023-03-20T21:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4583,,non
2023-03-20T22:00:00+00:00,24,Centre-Val de Loire,1344.0,2108,3452.0,non
2023-03-20T22:00:00+00:00,27,Bourgogne-Franche-Comté,2109.0,2241,4350.0,non
2023-03-20T22:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3180.0,4547,7727.0,non
2023-03-20T22:30:00+00:00,24,Centre-Val de Loire,,2112,,non
2023-03-20T22:30:00+00:00,27,Bourgogne-Franche-Comté,,2230,,non
2023-03-20T22:30:00+00:00,32,Hauts-de-France,,6177,,non
2023-03-20T22:30:00+00:00,52,Pays de la Loire,,3092,,non
2023-03-20T22:30:00+00:00,53,Bretagne,,2791,,non
2023-03-20T22:30:00+00:00,76,Occitanie,,3516,,non
2023-03-20T22:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4251,,non
2023-03-20T23:00:00+00:00,28,Normandie,4422.0,3008,7430.0,non
2023-03-20T23:30:00+00:00,27,Bourgogne-Franche-Comté,,2132,,non
2023-03-20T23:30:00+00:00,28,Normandie,,2837,,non
2023-03-20T23:30:00+00:00,32,Hauts-de-France,,5585,,non
2023-03-20T23:30:00+00:00,52,Pays de la Loire,,2837,,non
2023-03-21T00:00:00+00:00,75,Nouvelle-Aquitaine,2754.0,4771,7525.0,non
2023-03-21T00:00:00+00:00,84,Auvergne-Rhône-Alpes,5449.0,6510,11959.0,non
2023-03-21T00:30:00+00:00,11,Île-de-France,,6334,,non
2023-03-21T00:30:00+00:00,52,Pays de la Loire,,2890,,non
2023-03-21T00:30:00+00:00,76,Occitanie,,3580,,non
2023-03-21T00:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4210,,non
2023-03-21T01:00:00+00:00,11,Île-de-France,6524.0,6198,12722.0,non
2023-03-21T01:00:00+00:00,32,Hauts-de-France,6710.0,5230,11940.0,non
2023-03-21T01:00:00+00:00,44,Grand Est,9496.0,4972,14468.0,non
2023-03-21T01:00:00+00:00,53,Bretagne,2875.0,2479,5354.0,non
2023-03-21T01:00:00+00:00,76,Occitanie,1824.0,3690,5514.0,non
2023-03-21T01:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3223.0,4179,7402.0,non
2023-03-21T01:30:00+00:00,52,Pays de la Loire,,2693,,non
2023-03-21T02:00:00+00:00,53,Bretagne,2916.0,2287,5203.0,non
2023-03-21T02:00:00+00:00,84,Auvergne-Rhône-Alpes,5921.0,6736,12657.0,non
2023-03-21T02:30:00+00:00,75,Nouvelle-Aquitaine,,4031,,non
2023-03-21T02:30:00+00:00,76,Occitanie,,3215,,non
2023-03-21T03:00:00+00:00,76,Occitanie,2135.0,3394,5529.0,non
2023-03-21T03:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3334.0,3733,7067.0,non
2023-03-21T03:30:00+00:00,24,Centre-Val de Loire,,1853,,non
2023-03-21T03:30:00+00:00,28,Normandie,,2762,,non
2023-03-21T03:30:00+00:00,52,Pays de la Loire,,2733,,non
